reach,grip_close,idle,drop,away,grasp_hold,success_bonus,partial_credit,align_shape,dense_align,builtin,n_drops,n_grasped_steps,_align,_rise,_certified,_steps,_total,_disc,outcome
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,63.41576149664829,1,9,0.9620854488389985,0.09724458788156554,1,34,208.4157614966483,155.87907084853796,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.73894590677821,0,8,0.9887682308904946,0.07305747643823979,1,26,219.7389459067782,173.5438183666891,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.70605798948746,0,8,0.5577705582402034,0.14565768561997983,1,27,216.70605798948748,169.1685348852468,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.25300128868714,0,8,0.8986495416461846,0.07314102931337796,1,25,218.25300128868713,173.9611178986883,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.7407377952019,0,8,0.30692799974900076,0.12239637004545678,1,26,217.74073779520188,171.74601742310486,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.15000759687258,0,8,0.8612918117866855,0.12660761228860096,1,27,218.15000759687257,170.44019992582136,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.38505788402391,0,8,0.938136614981225,0.13977175624216143,1,21,217.38505788402392,180.2893399679338,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.39815673487573,0,8,0.2379439460319389,0.07923118773900306,1,30,218.39815673487573,165.5865364544053,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.55892810424392,0,8,0.5472308456531361,0.12054103734192967,1,29,218.55892810424393,167.36961470868033,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.98523834407534,0,8,0.9285016487878232,0.13515349306533797,1,29,216.98523834407536,166.04413249790116,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.79287809938195,0,8,0.6692056303639184,0.1155501528206575,1,22,218.79287809938194,179.76974175313944,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.19013124268501,0,8,0.5717015632986229,0.12029370639092651,1,23,219.19013124268503,178.35335822951652,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,71.65478285475363,0,8,0.8304250226087152,0.16682449978466496,1,27,221.65478285475365,173.53220207582171,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.3644590076855,0,8,0.8132238704696066,0.20134099449569653,1,24,220.3644590076855,177.68911513495124,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.93959041315527,0,8,0.6906111090256646,0.06641794902237752,1,29,217.93959041315526,166.84664683927969,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.98403025569486,0,8,0.8989112781966064,0.09954548675585928,1,23,216.98403025569485,176.31577617552574,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.41876161390012,0,8,0.38588682378529215,0.14943050381816791,1,23,216.41876161390013,175.83601192731248,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.9930086863207,0,8,0.16189414732960983,0.14614330445257484,1,26,217.9930086863207,171.96645866537818,CERTIFIED
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,68.93374723731657,1,9,0.2681188141404126,0.22628107320239577,1,22,213.93374723731657,179.90408081025848,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.33650324952934,0,8,0.8198424230107535,0.12117397920304007,1,24,219.33650324952936,176.74687515772774,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.28823635063426,0,8,0.4536843261619652,0.150776943458793,1,24,219.28823635063426,176.64779911103733,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.79414923710644,0,8,0.4010880637468941,0.12416105004996913,1,28,217.79414923710644,168.3844281937705,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.32944790869051,0,8,0.9720977843907538,0.13086909135974467,1,26,219.3294479086905,173.18763479001774,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.79533067748204,0,8,0.5400044100744493,0.05209546253549446,1,26,217.79533067748204,171.82373797168276,CERTIFIED
0.0,0.0,0.0,-10.0,0.0,0.0,150.0,0.0,0.0,0.0,90.84252864220744,2,13,0.06049039063156614,0.13545127959376313,1,33,230.84252864220744,180.1446393125949,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,68.1975713494022,0,8,0.03307227572970972,0.15741056731348302,1,21,218.1975713494022,181.04676967351747,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.87328223942083,0,8,0.38596964480147067,0.08683634714112609,1,30,219.87328223942083,166.84196989143737,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.35777241623528,0,8,0.8004256947183945,0.20296886131194747,1,20,217.35777241623526,182.0619853756051,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,71.18596682685475,0,8,0.005825386653396936,0.12240245571396369,1,25,221.18596682685475,176.66950636742087,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.54118091212375,0,8,0.28805858639786974,0.06917183170956187,1,22,216.54118091212376,177.7068164092555,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.39498287220341,0,8,0.8300378879317861,0.149903603106886,1,22,216.3949828722034,177.5871848223804,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.8743956689284,0,8,0.4349981073195901,0.12951502057249442,1,29,216.8743956689284,165.91879653735262,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.37270683298551,0,8,0.8928058604455985,0.25475929756822224,1,28,219.3727068329855,169.77714591344528,CERTIFIED
0.0,0.0,0.0,-5.0,0.0,0.0,150.0,0.0,0.0,0.0,104.5737213204848,1,15,0.1410116681837621,0.12519436304396003,1,36,249.5737213204848,186.324903562465,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,67.25862714834126,0,8,0.15599807908605368,0.07353337982573205,1,24,217.25862714834125,174.81607989943964,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,66.99551575282781,0,8,0.33271572964192275,0.15725862097683585,1,22,216.99551575282783,178.13525593217398,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,69.06186222243545,0,8,0.29956066475958776,0.11155156296159674,1,28,219.06186222243545,169.50715700407181,CERTIFIED
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,70.7840316238293,0,8,0.4779998628527734,0.15585688428658429,1,29,220.78403162382932,169.41112995923197,CERTIFIED
